time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,wind_gusts_10m,wind_direction_10m,weather_code,cloud_cover,pressure_msl,shortwave_radiation,visibility,departement,facade,latitude,longitude,dep_nom,dep_code,reg_nom,equip_numero,equip_nom,equip_type,inst_nom,inst_adresse,aps_name
2026-04-22 20:00:00,13.3,80.0,11.743734,0.0,10.630672,7.5599995,28.30066,3.0,97.0,1017.3,216.04938,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-22 22:00:00,14.4,67.0,11.798853,0.0,14.869351,16.56,96.952866,3.0,100.0,1018.3,1.5432099,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 00:00:00,13.5,75.0,11.705061,0.0,10.805998,10.799999,60.018444,3.0,92.0,1018.6,0.0,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 02:00:00,13.0,79.0,10.471735,0.0,16.375053,18.72,56.659275,3.0,94.0,1019.0,0.0,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 04:00:00,12.8,76.0,9.632455,0.0,19.33639,22.319998,65.8209,3.0,83.0,1018.9,0.0,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 06:00:00,13.0,63.0,8.513042,0.0,24.098497,28.44,76.171326,2.0,59.0,1018.6,0.0,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 08:00:00,13.85,51.0,8.723081,0.0,25.241108,30.599998,93.270424,3.0,82.0,1018.9,10.030864,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 10:00:00,14.4,49.0,8.546156,0.0,30.141266,36.0,97.54933,2.0,72.0,1019.9,230.70988,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 12:00:00,15.75,49.0,10.37973,0.0,30.599998,35.64,98.79733,2.0,53.0,1020.4,619.59875,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 14:00:00,17.15,44.0,13.508528,0.0,24.798225,33.839996,99.18877,2.0,56.0,1020.5,817.90125,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 16:00:00,17.65,44.0,15.824533,0.0,13.441071,23.039999,110.37652,2.0,62.0,1020.2,787.80865,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 18:00:00,17.95,46.0,15.044508,0.0,14.4,16.199999,90.0,1.0,49.0,1019.3,579.47534,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 20:00:00,17.2,51.0,13.35235,0.0,21.068459,22.319998,70.01681,1.0,29.0,1018.7,256.94446,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-23 22:00:00,14.7,71.0,10.687835,0.0,26.649727,29.16,51.581917,3.0,81.0,1019.4,3.0864198,,Finistère,Inconnue,48.40211,-4.9567,Finistère,29,Bretagne,E001I290840002,Site de Kayak,Site d'activités aquatiques et nautiques,Avant Port,,"Kayak de mer,Wave-ski"
2026-04-20 00:00:00,9.852,66.0,6.2576313,0.0,14.689589,30.599998,72.89719,0.0,11.0,1021.6,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 02:00:00,9.902,56.0,4.681677,0.0,17.026896,30.599998,76.55138,3.0,100.0,1021.2,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 04:00:00,8.852,62.0,5.140525,0.0,12.661564,27.0,75.17348,3.0,100.0,1021.0,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 06:00:00,9.052,71.0,5.5299644,0.0,12.55879,21.599998,62.70051,3.0,100.0,1020.1,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 08:00:00,8.552,83.0,5.7269917,0.0,12.10157,24.48,67.24899,3.0,100.0,1020.1,8.487655,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 10:00:00,12.002,65.0,9.132042,0.0,13.722565,24.48,85.4861,3.0,100.0,1018.8,228.97377,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 12:00:00,15.252,54.0,11.8768215,0.0,15.876775,29.16,86.09958,3.0,100.0,1018.1,493.05557,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 14:00:00,16.752,45.0,13.6382885,0.0,14.458382,29.88,108.886185,3.0,100.0,1017.8,593.55707,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 16:00:00,18.002,38.0,14.237238,0.0,14.830076,29.88,95.572105,3.0,100.0,1017.4,761.1883,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 18:00:00,16.602001,46.0,11.930565,0.0,21.750275,38.52,62.389355,3.0,100.0,1017.1,475.7909,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 20:00:00,14.502,51.0,9.983023,0.0,21.900904,41.399998,64.698654,1.0,31.0,1016.5,222.99382,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 22:00:00,11.552,61.0,7.4282837,0.0,18.919704,35.64,68.80588,3.0,85.0,1017.6,1.5432099,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 00:00:00,10.152,70.0,6.4447937,0.0,16.965895,30.239998,72.718414,0.0,4.0,1017.8,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 02:00:00,9.502,78.0,6.174282,0.0,15.745627,29.88,79.46087,0.0,0.0,1017.9,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 04:00:00,9.252,77.0,5.3872185,0.0,18.782204,33.48,77.82856,0.0,9.0,1017.6,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 06:00:00,9.302,63.0,4.6018724,0.0,20.674158,37.44,82.99883,3.0,100.0,1017.0,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 08:00:00,9.002,58.0,4.2001085,0.0,19.652176,37.8,81.57312,2.0,78.0,1017.1,16.203703,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 10:00:00,11.552,50.0,6.058691,0.0,24.74329,43.92,81.6342,3.0,100.0,1017.0,276.23456,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 12:00:00,14.402,42.0,8.689799,0.0,26.437336,48.239998,83.74606,3.0,100.0,1016.2,610.33954,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 14:00:00,16.602,36.0,10.522537,0.0,28.739187,51.12,77.70475,3.0,99.0,1015.4,816.35803,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 16:00:00,16.952,38.0,10.870586,0.0,30.035742,54.0,76.130295,3.0,100.0,1014.7,737.6543,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 18:00:00,16.502,40.0,10.222497,0.0,31.796375,56.16,74.23275,3.0,100.0,1014.0,445.98764,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 20:00:00,14.602,51.0,8.860596,0.0,30.413076,55.44,73.49557,3.0,100.0,1013.4,162.03703,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-21 22:00:00,13.102,59.0,8.15527,0.0,25.96496,47.16,73.07241,3.0,100.0,1014.4,0.77160496,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 00:00:00,12.502,63.0,7.406433,0.0,27.551172,50.76,83.24652,3.0,100.0,1013.8,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 02:00:00,13.202,47.0,7.701625,0.0,25.562534,49.68,90.806915,3.0,100.0,1014.6,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 04:00:00,12.852,44.0,6.1468678,0.0,32.37999,56.519997,81.68981,3.0,100.0,1013.0,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 06:00:00,12.602,44.0,6.6982183,0.0,26.6327,48.96,80.66508,3.0,100.0,1013.1,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 08:00:00,11.902,55.0,6.7132454,0.2,24.693481,47.88,97.53935,51.0,100.0,1014.2,3.8580248,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 10:00:00,10.61375,75.0,6.5813494,0.6,21.369627,37.8,90.58556,51.0,100.0,1015.30005,75.23148,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 12:00:00,10.7255,76.0,6.95662,0.0,20.037485,35.28,72.21602,3.0,100.0,1015.6,60.95679,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 14:00:00,15.1255,55.0,11.825069,0.0,17.555305,37.079998,105.46127,3.0,100.0,1016.3,594.1358,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 16:00:00,17.625502,46.0,14.537735,0.0,15.484185,32.039997,125.537766,3.0,100.0,1016.7,587.963,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 18:00:00,17.025501,45.0,13.487177,0.0,15.9134655,29.519999,127.64769,3.0,100.0,1017.1,324.84567,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 20:00:00,15.9755,49.0,12.556253,0.0,15.484185,29.88,88.667816,3.0,92.0,1017.3,128.85802,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-22 22:00:00,14.6255,48.0,11.595625,0.0,10.661107,25.56,101.68935,3.0,100.0,1018.5,1.5432099,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 00:00:00,12.0255,63.0,9.545965,0.0,8.942214,13.32,40.10085,2.0,74.0,1018.7,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 02:00:00,11.4755,72.0,9.013876,0.0,10.97262,16.56,48.99101,3.0,88.0,1019.1,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 04:00:00,11.1755,65.0,8.147968,0.0,12.181624,19.08,55.840256,2.0,74.0,1019.2,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 06:00:00,11.8255,43.0,7.6737547,0.0,13.527572,21.599998,64.79892,3.0,80.0,1019.0,0.0,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 08:00:00,12.7755,39.0,8.1092415,0.0,16.563911,27.72,88.75467,2.0,74.0,1019.3,13.117285,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 10:00:00,14.6755,40.0,9.908413,0.0,19.45333,34.2,92.12105,2.0,56.0,1020.3,197.53087,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 12:00:00,18.0755,37.0,13.743385,0.0,21.96,39.6,100.38881,2.0,55.0,1020.6,645.06177,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 14:00:00,20.375502,32.0,17.296497,0.0,19.914217,38.88,102.5288,2.0,52.0,1020.5,836.41974,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 16:00:00,21.525501,30.0,18.511772,0.0,18.947083,36.36,104.300316,1.0,48.0,1020.1,814.0432,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 18:00:00,21.775501,28.0,17.369873,0.0,19.839235,36.0,101.5138,2.0,53.0,1019.4,591.0494,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 20:00:00,20.2255,32.0,15.818726,0.0,19.134262,36.0,94.31595,2.0,54.0,1019.0,254.62962,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-23 22:00:00,16.5755,44.0,12.523979,0.0,18.39878,29.16,59.420856,2.0,53.0,1019.6,3.0864198,,Finistère,Inconnue,48.4282913093,-4.60709095001,Finistère,29,Bretagne,E005I292600006,Advance Ride West Park et laser tag expérience,Téléski nautique,Lac de Ty Colo,1 impasse de l’ildut,Téléski nautique
2026-04-20 00:00:00,11.53,63.0,7.100672,0.0,27.212759,41.399998,62.418053,1.0,45.0,1021.1,0.0,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 02:00:00,11.33,59.0,6.561739,0.0,29.784426,40.68,63.435013,3.0,85.0,1020.7,0.0,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 04:00:00,11.03,58.0,6.249055,0.0,23.006226,35.64,69.86362,3.0,100.0,1020.5,0.0,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 06:00:00,10.93,67.0,7.281399,0.0,20.966715,27.72,74.054535,3.0,100.0,1019.7,0.0,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 08:00:00,10.83,71.0,6.824767,0.0,24.014996,33.839996,66.12472,3.0,100.0,1019.7,6.9444447,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 10:00:00,12.43,62.0,8.457109,0.0,21.03152,30.239998,83.11838,2.0,56.0,1018.5,213.73457,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 12:00:00,14.63,58.0,11.214476,0.0,16.595179,28.08,77.4712,3.0,100.0,1018.0,555.3627,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 14:00:00,16.429998,49.0,13.302399,0.0,14.759999,27.359999,102.680374,3.0,100.0,1017.6,493.24844,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 16:00:00,17.029999,41.0,12.560219,0.0,16.039202,32.760002,80.960594,3.0,100.0,1017.2,712.57715,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 18:00:00,17.204998,44.5,12.136677,0.0,22.609406,32.94,58.51091,3.0,99.0,1016.6,496.43134,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 20:00:00,15.2300005,51.0,10.082924,0.0,27.169865,40.32,57.99466,3.0,100.0,1015.9,189.81482,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-20 22:00:00,13.08,59.0,7.662567,0.0,29.162222,43.56,61.2203,1.0,22.0,1017.0,0.77160496,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 00:00:00,11.68,68.0,6.6119404,0.0,27.852928,42.839996,63.103848,0.0,4.0,1017.2,0.0,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 02:00:00,11.08,75.0,6.4388704,0.0,26.260265,41.399998,61.326946,0.0,0.0,1017.3,0.0,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 04:00:00,10.7300005,73.0,6.3948193,0.0,23.006226,37.44,69.86362,2.0,68.0,1017.1,0.0,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 06:00:00,11.08,58.0,4.7670183,0.0,32.37999,51.12,81.68981,3.0,97.0,1016.4,0.0,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 08:00:00,10.88,54.0,5.09344,0.0,27.288855,47.16,81.6562,3.0,99.0,1016.5,15.432099,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 10:00:00,11.83,49.0,5.1321535,0.0,32.97293,51.48,79.303535,3.0,100.0,1016.4,268.51852,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 12:00:00,14.28,42.0,7.3282127,0.0,34.80848,53.639996,79.27119,3.0,100.0,1015.7,590.2778,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 14:00:00,16.279999,35.0,9.3367405,0.0,33.893574,52.92,77.735245,3.0,97.0,1014.9,818.67285,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 16:00:00,17.33,34.0,10.432296,0.0,34.17157,52.199997,73.47413,3.0,100.0,1014.1,661.26544,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 18:00:00,16.779999,40.0,9.787598,0.0,37.003025,56.519997,70.683556,3.0,100.0,1013.4,454.4753,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
2026-04-21 20:00:00,15.53,48.0,9.006189,0.0,35.757988,60.120003,73.02442,3.0,100.0,1012.9,157.40741,,Finistère,Inconnue,48.27985,-4.61413,Finistère,29.0,Bretagne,E001I290220013,Site de Surf,Site d'activités aquatiques et nautiques,Grève de Pors Corven,Porzh Naye,Surf
